second,duration,transcript
0.62,3.94,[Applause]
1.29,3.27,[Music]
7.08,3.199,[Music]
13.42,4.019,[Music]
15.119,4.24,yeah you're listening to autodesk's
17.439,3.6,digital Builder podcast a show that
19.359,3.68,inspires construction professionals to
21.039,3.16,innovate and use technology to improve
23.039,3.281,how they build our
24.199,3.601,world I'm Eric Thomas and I've been
26.32,3.279,working in construction for nearly a
27.8,3.639,decade and now I have the privilege to
29.599,3.601,sit down with industry Trailblazers to
31.439,3.721,hear how they're solving construction's
33.2,4.8,biggest challenges and redefining the
35.16,2.84,future of the built
39.36,4.519,environment all right welcome to another
42.0,4.28,episode of Autodesk digital Builder
43.879,4.721,podcast we are coming to you live from
46.28,4.72,Autodesk University it is the first of
48.6,5.04,three days right now our first interview
51.0,4.92,for the week actually so I'm excited I
53.64,4.439,hope uh you are as well I'm sitting down
55.92,4.68,today with Tanya custus the director of
58.079,3.921,AI research with Autodesk today we're
60.6,4.48,going to talk a little bit about what
62.0,5.28,the heck AI is what ml is artificial
65.08,4.2,intelligence machine learning what those
67.28,4.36,impacts are and you know really leaning
69.28,3.96,in on the the concept of why those tools
71.64,3.76,are not scary and they're actually going
73.24,4.199,to be our friend moving forward so I'm
75.4,3.96,very grateful for uh Tanya to join me
77.439,3.281,today and uh you know dispel some of
79.36,2.96,those rumors Tanya how are you doing
80.72,3.48,today we're back at at you it's great
82.32,4.159,doing great yeah it's great to be here
84.2,4.959,there's so many people here it's
86.479,5.121,exciting to be back in Vegas yeah
89.159,4.28,there's a I'd say what thousands of
91.6,4.24,people staring at us right now so no big
93.439,3.881,deal or any pressure right now I'm
95.84,3.08,really excited to build on what we did
97.32,3.119,last year at AES University in New
98.92,3.12,Orleans and so we're going to have a
100.439,3.36,super fun conversation and we're going
102.04,3.56,to get into the thi of it so can you
103.799,4.64,tell me a little bit more what does your
105.6,4.559,team do at Autodesk because it's it's
108.439,2.881,incredibly interesting and I'd really
110.159,3.721,love if you could kind of give an
111.32,4.839,overview of your role as AI research
113.88,6.0,lead so my team does fundamental and
116.159,5.721,applied AI research so we um extend and
119.88,4.48,Advance the state-of-the-art in Ai and
121.88,5.4,machine learning and you know in areas
124.36,5.319,that can be applied to Autodesk products
127.28,4.8,um doing computer science research uh
129.679,4.361,doesn't look that interesting um we're
132.08,4.84,not like it's not like a chemistry lab
134.04,3.88,with um lab coats or anything but you
136.92,2.76,know it's a lot of people in front of
137.92,5.08,computers running
139.68,6.16,experiments and um we do a lot of
143.0,8.12,research on deep learning and generative
145.84,6.72,AI for 3D 2D and C geometry you've got a
151.12,2.96,robust amount that you're covering your
152.56,3.2,team's doing some really cool stuff
154.08,3.879,which is is great and I think it gives
155.76,4.08,us a fantastic foundation for the rest
157.959,3.28,of our conversation to kind of do away
159.84,4.399,with those myths that we were talking
161.239,5.08,about but the the media cycle is is a
164.239,4.0,buzz right now about the impact of
166.319,4.321,artificial intelligence and I think
168.239,5.08,that's been growing for months and I was
170.64,5.16,hoping you could give me some context
173.319,3.681,why is this explosion of AI media
175.8,4.359,happening and what do these what do
177.0,4.959,these tools do right so why now um I've
180.159,3.681,been doing this for the last 15 years
181.959,5.0,and let me tell you no one has ever been
183.84,4.72,interested in what I do until now um my
186.959,3.521,parents have not understood what I've
188.56,7.0,done till now um I deal with that all
190.48,9.6,the time so um you know this isn't new
195.56,6.84,okay the math isn't new um AI is not new
200.08,5.12,it's it's more that we've reached this
202.4,4.64,kind of Tipping Point where data is in
205.2,5.319,the cloud it's in a place where we can
207.04,5.72,run compute on it and so the collocation
210.519,4.881,of data and compute is super important
212.76,5.8,to why we're seeing this now but then
215.4,6.039,also the side you know which leads to
218.56,6.52,the size of the models and they be have
221.439,6.08,become useful to people they become
225.08,4.359,almost humanlike so they've they've
227.519,4.0,become interesting like previously they
229.439,3.44,were not so interesting yeah they've
231.519,4.241,come to a point where they can help
232.879,5.041,people save time and so you know like 10
235.76,4.52,years ago I worked um at a place where
237.92,4.84,we were generating summaries
240.28,5.679,of legal legal briefs and legal cases
242.76,5.96,the editors took more time to fix the
245.959,5.881,garbage the computer generated then it
248.72,5.439,took them to just write things but now
251.84,4.519,we're at that Tipping Point where you
254.159,5.36,can generate something and the editor
256.359,5.921,can save time by just editing that thing
259.519,4.561,that the computer generated so that's
262.28,3.639,why now you know it's it's such a great
264.08,5.28,inflection point too and I'm hearing
265.919,5.921,more folks talk about Ai and our data
269.36,5.839,and managing their data in a in a really
271.84,5.28,robust way that I wasn't hearing 2 3 4
275.199,3.321,years ago and I think the light bulb is
277.12,3.2,starting to turn on people are starting
278.52,3.84,to understand as you just alluded to
280.32,4.319,like this is going to save me time this
282.36,4.52,is going to make a big impact on the
284.639,4.161,work that I do in my business and so
286.88,3.879,there's there's just a lot happening
288.8,3.399,right now and I'm excited I'm glad that
290.759,4.481,you're excited and your team's doing so
292.199,5.56,much fantastic work but could you dive
295.24,4.64,into that ambiguity Gap a little bit for
297.759,4.201,me right now so I think a lot lot of the
299.88,3.759,challenge that we deal with is folks
301.96,4.36,don't necessarily understand what these
303.639,4.361,different tools and Technologies do and
306.32,3.56,that is the Catalyst for the anxiety
308.0,2.88,that folks are feeling and so I'd love
309.88,3.28,it if you could you know lift the
310.88,3.92,curtain a little bit and give a high
313.16,4.0,level overview of you know what
314.8,4.08,artificial intelligence is what machine
317.16,3.2,learning is and you know what large
318.88,2.84,language models are because I think that
320.36,3.36,buzzword is starting to show up more
321.72,4.4,often now too definitely definitely is
323.72,4.64,um so generally we will Define
326.12,4.72,artificial intelligence AI as
328.36,4.92,capabilities that are being done by a
330.84,5.52,computer that are typically thought of
333.28,5.44,as being done by a human Okay so tasks
336.36,4.16,that a human usually does they're being
338.72,4.4,done by a computer so it's a pretty wide
340.52,6.36,definition um machine learning is a
343.12,7.16,subset of AI so not all AI is machine
346.88,6.319,learning but machine learning is all
350.28,6.88,AI the layer Nuance is exciting and
353.199,5.761,machine learning is when we learn we use
357.16,5.479,the computer learns from data so it's
358.96,6.48,learning patterns and probabilities and
362.639,6.041,and other information from the data
365.44,5.56,itself like classification things um
368.68,4.68,recommendation algorithms a lot a lot of
371.0,4.199,things you see every day are just simple
