second,duration,transcript
0.24,4.48,now i know my audience y'all are
2.399,3.92,aspiring software developers or current
4.72,4.32,software developers so i know you've
6.319,4.641,come across a video titled a day in the
9.04,4.8,life of a software engineer youtube is
10.96,5.6,absolutely plastered with them eating
13.84,4.48,typing eating meeting eating
16.56,4.0,i don't know why they eat so much but
18.32,3.6,i've made my fair share of daily life of
20.56,3.6,a software engineer even day in life
21.92,3.92,computer science student and plenty of
24.16,4.0,others have done the same as what i
25.84,4.56,tried to do and showed you the actual
28.16,4.16,day and some of the actual work of a
30.4,3.839,software engineer instead of just what
32.32,3.28,is being done just typing is a lot
34.239,3.681,different than the actual work that is
35.6,4.56,getting done as a software engineer but
37.92,5.92,regardless of what they showed you
40.16,5.28,every single one had something in common
43.84,3.76,and that is this
45.44,3.279,they're all taking place
47.6,3.2,inside
48.719,4.241,at a computer and that is the first
50.8,4.0,realization i want you to make as a
52.96,4.64,software engineer for most of your life
54.8,4.8,you're going to be inside sitting at a
57.6,5.2,computer now personally i don't see that
59.6,5.04,being most suitable for most humans we
62.8,4.4,i'd think we weren't made to be sitting
64.64,3.92,at a desk for eight hours a day so just
67.2,4.0,out the gate if that's something that
68.56,4.879,doesn't sound too appetizing to you then
71.2,3.76,you may want to take a deeper look into
73.439,3.281,the potential career path that you're
74.96,3.199,currently looking at as a software
76.72,3.92,engineer and that's what we're doing in
78.159,5.041,this video looking at the hard truths of
80.64,4.08,being a software engineer what it takes
83.2,3.599,and not just
84.72,4.8,the highlight reel so
86.799,2.721,let's get started
91.16,4.44,[Music]
94.079,3.841,now we have a lot to discuss in this
95.6,4.479,video so sit back relax with a hot cup
97.92,4.0,of coffee i'm making mine now in the
100.079,3.841,most insane way possible and so far in
101.92,3.6,my experience the best way possible
103.92,3.76,commentary they're the sponsor of
105.52,3.919,today's video a coffee company of coffee
107.68,3.68,nerds who have figured out a way to brew
109.439,4.401,with a process that's carefully
111.36,4.399,calibrated to extract as much flavor as
113.84,4.4,possible from the beans which is then
115.759,4.0,flash frozen into what they call an icy
118.24,3.199,puck i don't know if i've ever heard a
119.759,3.841,cooler name and all i do since i drink
121.439,4.241,my coffee black is i drop the puck into
123.6,4.159,my cup pour in my hot water that melts
125.68,4.32,the puck which by the way is brewed 10
127.759,4.48,times stronger so i can do just this
130.0,4.959,it's not diluting by any means and i
132.239,5.441,enjoy by far the best cup of coffee i've
134.959,4.081,ever had and this fully recyclable as is
137.68,3.04,all of their packaging and shipping
139.04,3.36,materials which for someone living on
140.72,3.599,the coast seeing trash wash up onto the
142.4,3.76,beach left and right is incredibly
144.319,3.681,important to me speaking of which i've
146.16,3.6,been taking this on our beach days i've
148.0,3.68,been taking this on our boat days i just
