second,duration,transcript
0.52,4.68,hi I'm Olivia and I am looking for a
2.679,5.92,Quantum job again and this time I have
5.2,5.0,invited Abby hello to help me find a job
8.599,3.761,uh last time when we were looking for
10.2,4.319,Quantum jobs Nick and I were mostly
12.36,3.8,looking for Quantum engineering Quantum
14.519,4.041,Hardware focused roles because that's
16.16,3.76,what our background and expertise is in
18.56,3.799,but we thought it might be helpful to
19.92,4.199,share some typical software engineering
22.359,4.281,type jobs with you this time among
24.119,5.24,others as well uh so why don't we get
26.64,5.599,started let's go all right so this is
29.359,6.561,the first job that Abby has selected for
32.239,6.921,us to review uh the title is software
35.92,5.6,engineer Quantum error correction this
39.16,5.16,is interesting already from like the
41.52,5.08,title first of all I very rarely see
44.32,4.64,software engineering job titles that
46.6,4.639,include the word Quantum to begin with
48.96,4.0,but now specifically here they're
51.239,3.12,mentioning Quantum error correction so
52.96,3.239,that's already like another like a
54.359,4.481,subset of even just Quantum software
56.199,4.441,engineering so that makes me I guess
58.84,4.12,curious to see what this post is going
60.64,4.839,to be about and it's kind of interesting
62.96,4.04,to see how error correction as a field
65.479,3.921,is progressing to the point where
67.0,5.08,they're hiring you know actual software
69.4,6.32,people to kind of join in with that kind
72.08,6.96,of area of research so let's see what
75.72,5.439,experience I would need a bachelor's
79.04,4.079,degree or equivalent practical
81.159,4.241,experience practical experience again
83.119,3.68,this is interesting because the Trap
85.4,3.52,that I see a lot of employers falling
86.799,4.32,into for software roles is they'll be
88.92,4.96,very specific onl like you must have a
91.119,5.36,bachelor's degree in computer science
93.88,4.64,which you know when you're in a already
96.479,3.721,quite a niche if just generally hiring
98.52,3.639,software developers with that kind of
100.2,3.559,background is sometimes hard you get a
102.159,3.56,lot of software people that are coming
103.759,3.841,from less traditional academic
105.719,4.04,backgrounds into software and then
107.6,4.08,especially in a field like Quantum which
109.759,3.481,is even more Niche you're not always
111.68,3.68,guaranteeing that the people applying to
113.24,4.96,your jobs will have the same kind of
115.36,4.56,cookie cutter degree background you also
118.2,4.32,need 5 years of experience with soft
119.92,4.519,Ware development in C++ and python those
122.52,4.36,are the pretty standard languages I
124.439,4.52,would say for the quantum engineering
126.88,4.48,Fields it particularly calls out data
128.959,4.241,structures and algorithms not surprising
131.36,4.2,that that's that's always telling to me
133.2,5.039,when I see that because that means that
135.56,5.48,I you're probably going to get the kind
138.239,5.36,of Infamous uh software engineering type
141.04,5.919,of interview where that means that like
143.599,6.321,this employer will probably probably be
146.959,5.721,asking you to like know how to do a bin
149.92,4.48,research or like Le code Type problems
152.68,3.6,leak code Type problems like you need to
154.4,3.96,be on it with those data structures and
156.28,4.08,those algorithms so yeah if you see the
158.36,4.4,word data structure as an algorithms in
160.36,4.28,a software engineering job post you got
162.76,4.44,to be kind of like doing those leak code
164.64,4.8,problems every day making sure that you
167.2,3.759,can kind of talk about that even if
169.44,3.24,practically you don't use them very much
170.959,3.121,in your day-to-day you kind of have to
172.68,3.36,prove you have that Baseline level of
174.08,3.879,knowledge 3 years of experience testing
176.04,4.64,maintaining launching software products
177.959,4.92,one year with design or ar architecture
180.68,4.119,and then experience with HPC which is
182.879,3.841,high performance Computing real-time
184.799,3.881,operating systems chronal driver
186.72,3.32,development concurrency code development
188.68,3.639,systems programming is that pretty
190.04,5.839,typical stuff yeah I would say this is
192.319,6.56,pretty typical for like a kind of mid to
195.879,6.041,senior level kind of software um kind of
198.879,4.881,job description and I think that you can
201.92,3.959,definitely tell that this is not an
203.76,4.479,entry level position also by looking at
205.879,4.92,the preferred qualifications it says it
208.239,4.961,prefers somebody with a higher level
210.799,3.881,technical degree a Masters or a PhD and
213.2,3.2,one year of experience in a technical
214.68,3.479,leadership role so those of both of
216.4,4.88,those say to me we're looking for a mid
218.159,5.16,to senior level software engineer and I
221.28,3.679,think maybe what's interesting to point
223.319,5.56,out too maybe people don't always know
224.959,6.881,this but there's a w wide range of bands
228.879,4.681,or levels that fall within mid to senior
231.84,3.64,level software engineering jobs and
233.56,4.239,usually when you're interviewing
235.48,4.839,figuring out what band or level to hire
237.799,4.321,you at is part of the interview process
240.319,4.241,so they might say we're looking to hire
242.12,5.0,somebody for this role that's in a range
244.56,5.039,of levels from like 3 to 5 or something
247.12,4.72,like that and they're fine with anybody
249.599,5.121,in that range but what you actually will
251.84,4.28,get hired at um is very important and so
254.72,3.0,you have to negotiate that as part of
256.12,3.679,your interview process I think you can
257.72,4.12,also tell a little bit from like the
259.799,4.161,salary range that I think they have
261.84,4.919,included that here they give you quite a
263.96,5.079,broad range in the salary so probably
266.759,4.841,where you fit on that Spectrum will
269.039,4.681,translate to your level of experience so
