second,duration,transcript
7.59,6.759,so the top you agile behind the ilium
11.469,16.741,postback data analytics application to
14.349,18.331,talk about me alright I had started
28.21,6.39,anodized canonical and sort of sort of
32.68,5.55,as data into the areas classes
34.6,9.36,visualization engineer written books and
38.23,8.219,now I'm doing a training as well the
43.96,4.98,books this is sort of based on agile
46.449,7.101,data time 2.0 a thousand three really on
48.94,4.61,a relative are six thousand may exist
53.999,3.88,turn this into a video if you want to
56.499,3.171,learn with you what we talked about
57.879,6.241,tonight
59.67,6.73,that's one x where I'm a component may
64.12,7.41,be product and active because I've set
66.4,7.079,up an attorney so very briefly of cover
71.53,6.299,the theory of this sort of actually
73.479,6.75,science big most pimples on application
77.829,4.381,developers so data products are being
80.229,4.17,assigned I actually leave that building
82.21,4.71,at the fundamental skill for data
84.399,3.93,scientists and that everyone whether the
86.92,3.21,data scientist right should be a
88.329,3.481,tutorial on viewing that name and
90.13,3.54,everything you can then should be an
91.81,4.62,application to them you know that same
93.67,7.86,thing some of my over here is actually
96.43,8.82,questions and so I did a survey on
101.53,6.21,Twitter yesterday and so about half
105.25,9.49,bottles at least the missing amount
107.74,9.55,so some support for this idea and so why
114.74,4.23,do the science and big data I think if
117.29,5.22,you're a data scientist and you build a
118.97,5.85,model or a little app and you have to
122.51,4.62,the absolutely build is to deploy it to
124.82,4.59,get it into the business process to
127.13,4.14,really make change at the company work
129.41,4.05,yeah but you done something really wrong
131.27,4.56,that you should be using big data tools
133.46,4.86,as I'll show you they're not really less
135.83,5.49,efficient and you can use the money on a
138.32,4.86,computer so the goal of the methodology
141.32,4.02,is the document and God Explorer for
143.18,5.04,data analysis to discover at all of the
145.34,4.71,critical path to a compelling product so
148.22,4.08,what is a critical tab there's this
150.05,5.25,incredible task theory you might have
152.3,4.68,seen my aunt char her chart critical
155.3,5.34,path was like the next iteration of that
156.98,7.55,we're yet to sort of figure out how to
160.64,6.09,get we're not necessarily linear and so
164.53,4.48,that's very important when you're going
166.73,4.14,into X product there's a manifesto for
169.01,4.92,agile they at times but it won't so go
170.87,7.53,Chris it's about iteration a lot there's
173.93,7.529,a eat around experiments that sort of
178.4,6.0,structures top or the first thing to do
181.459,4.741,is to plug records through front end to
184.4,4.8,end from the way you're collecting them
186.2,5.25,onto the web and app and then you can
189.2,4.77,start with just enough people in chart
191.45,6.12,so you can start sort of clean a tiger
193.97,4.2,game visualizing project asking
197.57,3.0,questions
198.17,7.17,up next you sort of turn those into
200.57,6.54,report so you extract enemies which will
205.34,4.41,show you and for the roads between them
207.11,6.96,at search instead of got interactivity
209.75,5.91,in reports you can drill down spiral by
214.07,4.169,the way either order to end up that
215.66,4.41,order in which people pay for this so
218.239,4.021,people will take a bit about anymore
220.07,5.7,because that that's that and ultimately
222.26,8.0,what they want to do so up next
225.77,6.68,prediction during the command understand
230.26,5.92,love it when you predict the future
232.45,5.08,things that care a lot about and but
236.18,3.27,ultimately what people care about
237.53,9.42,anyway you actions
239.45,12.569,that's why AII machinery so the tools
246.95,8.24,that we used I used to be a fake fanatic
252.019,7.5,people that like ask you to take music
255.19,6.789,but archaeologic you ever played used in
259.519,5.4,general if you can be working on spark
261.979,4.671,you probably should most people watching
264.919,4.5,is you don't have to wait five minutes
266.65,7.18,or are simple you know the first line of
269.419,6.091,the next thing that you and pipe are to
273.83,4.11,me and your place page which is in the
275.51,5.52,first edition of the book because the
277.94,5.07,great API Python Python has really
281.03,7.44,powerful tools for manipulating data
283.01,7.77,versus your depth of growth but that's
288.47,4.41,not good enough for many be speaking of
290.78,3.99,the process is the way people are
292.88,4.02,collecting data it's also the way that
294.77,4.649,they're acting on data in real time and
296.9,7.17,really sometimes it can take a few
299.419,7.441,seconds to get work recently so what is
304.07,6.84,no more focus I miss Cassandra sort of
306.86,6.779,wish I had but I also used to LinkedIn
310.91,6.66,that where you could push a dataset from
313.639,7.771,beneath to Voldemort their in-house key
317.57,6.36,value store at in one operation that at
321.41,4.95,the time there was no way to do that in
323.93,5.43,any other database so I had to write the
326.36,4.74,ability to do that entomology it is so
329.36,3.63,simple actually could pull that off
331.1,3.569,because everything in model if you look
332.99,4.86,at the code it's like oh my god to do
334.669,5.281,that and so but as an optimist or like
337.85,4.98,incredibly capable any database in
339.95,6.3,existence including like the timing
342.83,6.269,sequel DB operation
346.25,6.9,yeah any of those can act as the
349.099,6.391,database for this app so I need to do it
353.15,5.579,research elasticsearch is sort of a
355.49,5.97,super spark occurs often really easy it
358.729,4.771,doesn't get in your way and then the
361.46,5.16,number of web frameworks sort of like
363.5,5.18,Ruby's the natural flash is one of them
366.62,4.46,I love it because
368.68,3.99,there's a plug in if you do anything you
371.08,3.45,don't have to reinvent the wheel but
372.67,3.84,that is not an easel budget small that
374.53,5.49,you have to learn to get something done
376.51,9.21,you just define your web after is simply
380.02,8.13,a network so the way the slowest data
385.72,6.18,processing is your work we collect
388.15,5.88,events with pasta we save them to a CSS
391.9,7.17,or if you're in the cloud something like
394.03,8.16,x3 we process the in match with the sign
399.07,6.27,language spark publish back to mommy be
402.19,5.88,be presentable flash and browser huge
405.34,4.65,key chef is amazing it's not on here but
408.07,7.44,people each dress everything I made is
409.99,7.8,really ugly now she's kind of it's not
415.51,7.92,my I mean my call I could get like a
417.79,7.83,style each draft plug-in is far as start
423.43,4.77,those the beautiful ecosystem because
425.62,4.47,you get spark and there's such people
428.2,4.05,which I'll talk about more you get
430.09,5.85,people now without having to do separate
432.25,5.64,tools like Pig and hi you get spark and
435.94,2.73,outlet which is very competitive with
437.89,4.38,scikit-learn
438.67,5.94,a lot of people use a single metal
442.27,4.71,contact and you get a spark stream you
444.61,5.36,have to share code between you things
446.98,11.04,which is incredibly valuable
449.97,9.91,yes in the book we do both and then that
458.02,5.67,so I got lines of code for each to
459.88,6.6,publish given tasks Egyptian but yeah if
463.69,6.12,you one chapter and boat and and move on
466.48,5.25,to like just feeling spark ability
469.81,8.13,because it became clear that the things
471.73,7.98,you have a explosion I find it's very
477.94,8.79,competitive and it works with many
479.71,8.76,machines for yet so I was a very dating
486.73,4.31,up people die because it has got to
488.47,6.41,eight people trying to do
491.04,6.09,in it it really bit and so you know
494.88,3.66,whether few people and those people in
497.13,4.11,the whole preservation was a very big
498.54,5.31,thing people when you get complex like
501.24,5.19,this it's really ugly and I can't follow
503.85,8.01,it I can only do like one sub select
506.43,7.5,before my brain box and but there's this
511.86,3.72,data file programming which is good if
513.93,6.75,you're doing something complex this is
515.58,8.18,like page and you can count the email
520.68,7.5,addresses between email addresses and so
523.76,6.64,good that it sort of broken out but with
528.18,5.46,spark to get you sequel and vehicle
530.4,6.06,program so beautiful for women so we
533.64,6.21,want to do select filter which is very
536.46,6.75,convenient and our using people and here
539.85,5.46,we do of how it's not everybody because
543.21,5.34,we're looking at all the data but it has
545.31,6.18,been bouncing that and vehicle program
548.55,4.77,uses plot a histogram on that Anita like
551.49,4.65,it's incredibly powerful to be able to
553.32,5.79,both I was in love with peak but when I
556.14,5.76,first used spark almost pride because
559.11,6.33,I've been waiting five minutes or my
561.9,8.79,life for five years and it was just joy
565.44,7.26,on the big plan hold that and the data
570.69,6.03,that we work with in this application is
572.7,8.19,online performance data in the data flow
576.72,5.82,select event so it was a great website
580.89,4.98,almost data where it's a rigorous
582.54,6.65,description of everything but 99% of
585.87,7.86,flights report Wester on time miss
589.19,7.24,choose FAA and why they really so once I
593.73,4.2,really analogy that gives it like why
596.43,3.87,are our planes late usually
597.93,4.29,and it's usually the carrier's fault but
600.3,4.2,there's a whole lot of categories in
602.22,4.8,there like I'm getting stick this is not
604.5,5.28,their competence mister probably most of
607.02,4.41,the time it's not very common accident
609.78,4.08,most likely reading apply plays because
611.43,3.699,of previous licenses so this is the
613.86,4.24,first three
615.129,5.82,but this date is really cool there's
618.1,5.21,tons of field analysis to do it but
620.949,6.51,these are cons of the bunch of sorties
623.31,6.94,and then there's the open file or
627.459,4.8,database they give you information on
630.25,5.1,Air Force Air Lines and route to be
632.259,6.411,employed and then we scrape the FAA
635.35,6.06,registry this data is on the website
638.67,4.899,so I actually get you put this script in
641.41,5.429,the code the code by the way for all
643.569,6.901,business freeze you can place it on the
646.839,6.48,agenda that's great if I did include
650.47,4.679,that in the script for the project that
653.319,4.681,didn't want the site to go down so I
655.149,5.43,just let you download the result but so
658.0,5.1,he's created a excel number data we use
660.579,5.341,Python upto module to pull in
663.1,4.32,descriptions of your lines that sort of
