second,duration,transcript
0.3,0.99,"- Hey guys, Alex here."
1.29,0.971,"Welcome to ""Office Hours""."
2.261,0.833,"(frame whooshes)
(coffee beans rattle)"
3.094,0.833,(frame whooshes)
3.927,0.843,(Alex slurps)
4.77,0.833,Have you heard the buzz
5.603,2.527,about people using AI to create 3D models?
8.13,1.71,"We've been seeing a
ton of questions lately"
9.84,2.7,"about how people can and are
using artificial intelligence"
12.54,1.53,"and 3D modeling together,
(melodic music)"
14.07,1.29,so if you want to know more
15.36,1.8,"or you're looking to
try it out for yourself,"
17.16,1.2,today we're gonna dive in
18.36,2.01,"to two of the most popular
free options out there"
20.37,2.31,"and show you what's
possible, what's practical,"
22.68,1.59,and what the future may hold.
24.27,1.077,Keep watching.
25.347,2.754,"(pencil scribbles)
(harmonious music)"
28.101,1.209,(frame whooshes)
29.31,1.44,"You've probably seen some of the stunning,"
30.75,2.04,"mind-boggling images
that people are creating"
32.79,1.2,with AI these days.
33.99,2.25,"And then there's the amazing
renderings people can produce"
36.24,2.1,"from traditional 3D modeling software,"
38.34,0.833,but did you know that people
39.173,1.837,"are actually combining the two together,"
41.01,3.587,"using AI to help create,
edit and animate 3D models?"
44.597,0.913,(Alex mimics explosion)
45.51,2.13,"Let's talk about how you can
try this out for yourself"
47.64,2.04,"for free, even if you have
little or no experience"
49.68,2.28,"using AI or 3D modeling software,"
51.96,3.57,"starting with getting set
up with the right tools."
55.53,1.92,"For the purposes of this
video, we'll be talking"
57.45,2.1,"about two of the most popular
free options out there"
59.55,4.29,"for both AI and 3D Modeling,
ChatGPT and Blender."
63.84,1.41,But don't let the price tag fool you.
65.25,3.12,"Both of these are insanely
robust and powerful tools."
68.37,2.79,"Let's talk about how to get up
and running in Blender first."
71.16,1.47,Blender is an open source software
72.63,2.46,"for everyone from creative
professionals to hobbyists,"
75.09,3.12,"with amazing tools for
3D modeling, sculpting,"
78.21,2.46,"creating photorealistic
and highly stylized images"
80.67,2.46,"and animations, plus a whole lot more."
83.13,1.8,"To get it, just open up your web browser"
84.93,2.82,and visit www.blender.org.
87.75,1.89,"Click Download Blender
and follow the steps"
89.64,1.11,to download the correct version
90.75,1.95,depending on your operating system.
92.7,2.28,"In your Downloads folder,
if you're on a Mac,"
94.98,2.22,"double click the DMG file
to mount the disk image,"
97.2,1.74,and then drag the Blender app icon
98.94,2.1,into the applications folder to install.
101.04,1.56,"If you're on a Windows machine,"
102.6,1.77,double click on the installer file.
