second,duration,transcript
0.12,3.839,it's hard to keep track of all the
1.839,5.0,things that'll supposedly fix climate
3.959,6.72,change but won't such as hydrogen
6.839,6.081,veganism or Quantum Computing wait what
10.679,4.481,yes marketing quantum computers as a
12.92,4.4,miracle cure for climate change has not
15.16,4.68,fallen out of fashion despite my many
17.32,5.44,jokes about it for example in a recent
19.84,5.08,article in the hill Sam how a research
22.76,4.64,associate at the center for New American
24.92,4.4,Security in Washington DC writes if
27.4,3.959,countries are serious about climate
29.32,4.8,change they should get serious about
31.359,4.481,Quantum Computing right if we put all
34.12,4.2,our money into Quantum Computing
35.84,5.64,there'll be none left for oil problem
38.32,5.52,solved but Quantum Computing hype isn't
41.48,5.599,new and this is supposed to be science
43.84,7.44,news so let me tell you what's new new
47.079,6.64,is that Jan lur the AI chief of meta has
51.28,5.52,a surprisingly sane attitude to Quantum
53.719,5.64,Computing this deserve celebration and
56.8,4.88,also investigation because he's making a
59.359,4.88,very good Point according to a recent
61.68,4.88,report by CNBC he said that the
64.239,5.121,Practical relevance of quantum computers
66.56,5.239,is unclear and that many of the problems
69.36,4.88,you can solve with Quantum Computing you
71.799,4.96,can solve way more efficiently with
74.24,4.919,classical computers and that Quantum
76.759,4.601,Computing has got such a longtime
79.159,5.041,Horizon that it's irrelevant to what
81.36,4.52,they're doing at meta I found this to be
84.2,3.599,very interesting because it draws
85.88,3.72,attention to the competition between
87.799,3.721,artificial intelligence and Quantum
89.6,4.479,Compu shooting that's becoming
91.52,5.52,increasingly noticeable and that might
94.079,4.921,just be the final nail in the coffin
97.04,4.359,that is commercial interest in Quantum
99.0,4.439,Computing I thought it would be worth
101.399,4.72,looking at this a bit closer and
103.439,5.161,explaining what I believe he meant you
106.119,4.801,see Quantum Computing is extremely
108.6,4.519,exciting from the research perspective
110.92,4.76,because it's completely Uncharted
113.119,5.04,Territory we've never used such big
115.68,4.799,Quantum things before but getting
118.159,4.64,commercially relevant results out of
120.479,4.841,quantum computers is another thing
122.799,5.161,entirely not only do you need the
125.32,4.919,computers to be big enough and still
127.96,5.08,stable enough to maintain the fragile
130.239,5.08,Quantum States you then also need to
133.04,4.88,demonstrate that they can do something
135.319,5.321,better than a conventional computer and
137.92,4.599,this requires two things first you'll
140.64,3.48,need an algorithm that can run on the
142.519,3.601,quantum computer that has a
144.12,4.44,computational advantage over a
146.12,5.199,conventional computer for some sort of
148.56,5.0,interesting problem and second you'll
151.319,4.481,have to show that in reality it'll
153.56,4.48,actually come out faster the best
155.8,4.04,understood Quantum algorithms are those
158.04,4.199,for certain problems in quantum
159.84,4.84,chemistry that's basically Material
162.239,5.0,Science some problems in logistics and
164.68,5.04,finance and some sorts of code cracking
167.239,4.72,it's a rather limited class of problems
169.72,4.32,of course the companies who want answers
