second,duration,transcript
0.0,3.919,with just a laptop internet and lines of
2.0,3.52,code you can create something truly zero
3.919,2.96,to one learning to code is one of the
5.52,3.28,best things you can do if i could go
6.879,3.521,back in time this is exactly how i would
8.8,4.4,do it i'll break up this video into
10.4,4.64,three big chunks the mindset coding and
13.2,3.28,the developer environment everything i'm
15.04,3.04,gonna tell you is paralyzable which
16.48,3.36,means there's no real order and if
18.08,3.68,you're not in college or a boot camp
19.84,3.359,great this video is tailored for you
21.76,2.8,it's definitely harder but if you're
23.199,3.201,willing to put in the work you can
24.56,3.28,definitely learn how to code by yourself
26.4,3.36,in fact if i could go back i don't know
27.84,5.12,if i would have gone to college let's
29.76,4.959,get into it part one your mindset coders
32.96,3.759,think differently we approach our lives
34.719,4.0,and problems in a certain way and i can
36.719,3.921,confidently say my day-to-day life is
38.719,5.52,different now than my software engineer
40.64,5.439,step 1.1 adopt a coding mindset and what
44.239,3.921,i mean by that is for every problem
46.079,3.601,inefficiency annoyance in your life you
48.16,3.44,need to think there's a solution for
49.68,4.48,this i just need to find it it might
51.6,4.56,take me minutes hours or even days but
54.16,4.16,if i look hard enough if i try hard
56.16,4.079,enough i will find it and that means
58.32,3.6,google is your best friend your toaster
60.239,3.601,is broken all right pull up youtube and
61.92,3.76,start searching the internet modem is
63.84,3.76,blinking yellow google the serial number
65.68,3.2,and start investigating there's a spider
67.6,3.199,on your house and you want to get rid of
68.88,3.279,it yeah i don't know if google can help
70.799,3.68,you there you might just have to move
72.159,4.401,houses and what i'm saying might sound
74.479,4.081,obvious but it took me years to realize
76.56,3.36,not everyone is like this if you were
78.56,3.28,ever wondering why your parents think
79.92,3.92,you're i.t support well here's your
81.84,3.68,answer your parents can google just as
83.84,3.84,well as you can but they don't believe
85.52,4.32,they can and to be a coder you need to
87.68,3.439,believe you can as a fundamental truth
89.84,2.639,because when it's 4 am and you're
91.119,2.801,working on a programming assignment and
92.479,3.441,you've tried everything but you still
93.92,3.28,can't figure out the bug the only thing
95.92,3.04,that'll keep you going is knowing
97.2,3.44,there's a solution you just need to find
98.96,4.159,it and that brings me to the second part
100.64,4.159,of the coding mindset humility trust me
103.119,3.04,when i was in college at ta sessions i'd
104.799,2.801,be yelling at the top of my lungs
106.159,3.28,there's something wrong with my laptop
107.6,3.839,the code is right i don't know what's
109.439,4.081,going on i don't write buggy code the
111.439,4.081,computer is never wrong and the second i
113.52,3.44,realized that and truly internalized it
115.52,4.16,was the day i started growing in my
116.96,4.88,coding journey step 1.2 learn how to
119.68,4.0,problem solve have you ever wondered how
121.84,3.68,airlines decide which airports to fly
123.68,3.68,from and how shipping providers decide
125.52,3.359,what packages make it on the plane or
127.36,3.36,how classes are scheduled even though
128.879,3.841,there are only so many auditoriums well
130.72,4.159,these are problems solved by algorithms
132.72,4.0,that used to be done by hand i mean some
134.879,4.801,pretty legendary woman got us to the
136.72,5.04,moon with only chalk and blackboards but
139.68,3.68,today the scale is just too massive it
141.76,4.479,would take lifetimes to solve these
143.36,4.8,problems by hand so we code at the end
146.239,3.761,of the day coding is just a tool for
148.16,3.84,problem solving the hard part is the
150.0,3.84,actual problem solving being a good
152.0,3.599,coder means being good at learning
153.84,2.56,picking up new things and technologies
155.599,2.241,quickly
156.4,3.199,understanding that there's a lot out
157.84,4.0,there that you don't know but you can
159.599,4.081,learn it all with some time and patience
161.84,3.52,at every one of my internships and jobs
163.68,3.919,i had no experience with the languages
165.36,4.4,they used c sharp at slumberg and
167.599,4.321,microsoft ruby on rails at gusto and
169.76,3.759,golang get bolt but i learned them all
171.92,3.2,and at hackathons my teammates would
173.519,3.201,want to use buzzwords like machine
175.12,3.039,learning in the cloud and i'd have no
176.72,3.36,idea what they were saying but i'd
178.159,3.601,figure it out and yes you don't have to
180.08,3.2,be a good computer scientist to be a
181.76,4.16,good coder but you do have to be a
183.28,4.319,decent problem solver and hands down the
185.92,4.319,best free resource to improve your
187.599,4.241,problem solving skills is cs50 harvard's
190.239,3.681,introductory computer science course
191.84,4.16,that all incoming freshmen take you have
193.92,4.319,an ivy league education one of the best
196.0,4.56,intro computer science courses out there
198.239,4.561,at your fingertips for free
