second,duration,transcript
1.36,4.32,hey everyone good morning it's frost
3.12,5.2,here and welcome speakeasy js
5.68,3.52,the meetup for mad science hacking and
8.32,3.52,experiments
9.2,4.08,uh i'll be your host this morning so
11.84,3.44,glad you're joining us today
13.28,3.44,um that science is all about building
15.28,3.12,things that make people say i didn't
16.72,5.04,know that was possible
18.4,4.48,uh so today we're joined by nick uh i'm
21.76,1.84,gonna probably get your name last name
22.88,3.44,wrong sorry
23.6,3.919,doron uh is that right yes that's okay
26.32,5.199,amazing
27.519,7.04,great uh nice to have you here
31.519,3.441,yeah thanks for having me for us yeah of
34.559,3.361,course
34.96,4.64,so um so again i'm super excited that uh
37.92,4.319,nick is joining us today because
39.6,4.16,uh he is a full stack engineer and a
42.239,3.361,digital nomad
43.76,3.92,and he's been living out of airbnb since
45.6,5.2,2014 i just learned
47.68,5.6,and i think that is just wow that is
50.8,3.759,pretty cool yeah it's been great to
53.28,4.24,travel all over
54.559,3.441,and do you know when we're in tech we're
57.52,2.48,really lucky
58.0,3.12,we get to travel and work from different
60.0,4.159,places
61.12,5.6,um so it's been really good yeah
64.159,4.241,yeah that's super cool i um i i kind of
66.72,2.56,uh think well we've all been maybe some
68.4,2.48,of us have been doing some more
69.28,4.8,traveling than normal um
70.88,5.52,during uh during the pandemic um
74.08,4.32,but um yeah anyway that's super cool
76.4,4.399,super interesting fact about you
78.4,4.079,uh and yeah so uh we're gonna learn all
80.799,4.081,about quantum computing which i have to
82.479,2.881,say i know nothing about um so i'm i'm
84.88,2.0,super
85.36,3.119,excited to learn about that a bit and
86.88,2.72,then also how it combines with
88.479,3.361,javascript
89.6,3.12,yeah well yeah it's a great place to get
91.84,1.76,started with like
92.72,2.399,even if you don't know a lot about
93.6,2.24,quantum computing i'm not a quantum
95.119,3.841,physicist
95.84,4.56,i did not uh do like a computer science
98.96,3.119,degree in this or anything like that but
100.4,2.56,just coming into this as a web developer
102.079,2.961,and saying
102.96,3.439,what can i understand about this and
105.04,4.24,what can i do
106.399,3.601,in this very rapidly evolving and
109.28,3.76,changing
110.0,4.64,space of quantum computing
113.04,3.84,well great i can't wait to hear it so uh
114.64,5.68,yeah feel free to get started
116.88,5.68,yeah um cool so uh
120.32,3.28,title ready or not quantum computers and
122.56,3.839,js
123.6,3.6,a little bit about me and my day job uh
126.399,3.521,not to
127.2,4.399,ruin the mood with u.s politics but i
129.92,4.56,work in a redistricting
131.599,4.161,and anti-gerrymandering program uh for
134.48,3.119,people not outside the us we just
135.76,4.8,completed the u.s census
137.599,5.441,last year so all of the congressional
140.56,5.6,and city council districts are redrawn
143.04,5.279,to balance the amount of people in each
146.16,3.84,district i also some side projects in
148.319,4.161,natural language processing
150.0,3.48,and my kind of top hacker news link that
152.48,3.839,i've ever had is
153.48,4.36,fortran.io but we're going to talk about
156.319,3.841,quantum computers today
157.84,4.56,and my connection to quantum computers
160.16,4.48,definitely was entirely a side project
162.4,4.0,yet it's one of my side projects is the
164.64,3.76,most legs in terms of
166.4,3.76,it's the one thing i mentioned for in a
168.4,4.96,citation on wikipedia
170.16,4.24,and it got me into a conference at the
173.36,4.159,international
174.4,6.64,atomic energy agency in vienna uh
177.519,4.961,so that is such a bizarre
181.04,3.68,space and there's a lot of different
182.48,4.08,people working on this problem
184.72,3.599,that it's great to interact with them
186.56,3.28,during this
188.319,3.361,so quantum computing has been getting a
189.84,4.479,lot of interest a lot of hype
191.68,3.36,uh recently uh these are some headlines
194.319,2.481,that
195.04,3.119,i've grabbed over some time you know
196.8,4.079,google getting
198.159,3.921,um quantum supremacy so-called squadron
200.879,4.401,supremacy
202.08,5.04,and uh amazon also
205.28,3.92,for launching quantum computing service
207.12,5.36,china europe and the us each
209.2,6.319,investing over a billion dollars
212.48,5.28,in research into quantum specifically
215.519,4.08,so what are what makes people really
217.76,4.88,excited about quantum computing
219.599,4.801,so if you're familiar with moore's law
