second,duration,transcript
0.8,6.64,"Data Analytics everyone's talking about it but 
what exactly is it perhaps you've heard that Data  "
7.44,3.76,"Analytics is the next big thing for business 
and want to find more about what the field  "
11.2,4.16,"involves by the end of this video you should have 
a better understanding of what data analytics is  "
15.36,2.64,"and you'll have a better understanding 
of what you'll be doing in the role"
21.52,4.16,"in this video we're going to cover five key points 
to give you a better understanding of what it is  "
25.68,4.08,"to be a Data Analyst and how do you start working 
in this field as you're watching the video if  "
29.76,4.0,"you've got any questions about the topics that we 
cover just drop them in the comments below before  "
33.76,4.0,"we dive in if you're enjoying the video content 
please give us a like and subscribe to get more  "
37.76,8.0,"weekly videos like this so let's dive into step 
number one perhaps you're thinking about becoming  "
45.76,5.12,"a data analyst and want to know exactly what a 
career in the field involves most companies are  "
50.88,5.6,"collecting loads of data all the time but in its 
raw form this data doesn't actually mean anything  "
56.48,5.04,"this is where data analytics comes in data 
analytics is the process of analyzing raw data  "
61.52,5.28,"so that we can pull out insights which are useful 
to companies these insights are super important to  "
66.8,6.0,"drive smart business decisions what a data analyst 
does is they take all this complex jigsaw of data  "
72.8,3.04,"they take it out and they make it into 
something which you can really use  "
75.84,4.4,"having interpreted the data the data analyst can 
then pass these insights on so that the company  "
80.24,4.0,"can then make the most informed decisions 
so you can think of data analytics as a  "
84.24,4.8,"kind of business intelligence used to solve 
problems and challenges that every company has  "
89.04,4.32,"it's all about finding patterns in the data which 
can tell you something useful or relevant about  "
93.36,4.48,"the business operations so for instance how 
customers engage with a particular product or  "
97.84,5.12,"employees engage with a particular tool armed with 
the insights of data companies are then able to  "
102.96,4.56,"make better decisions about their audience company 
as a whole and the industry in which they work in"
111.28,4.16,"Step one we looked at what Data Analytics 
actually is in step two we're going to look  "
115.44,5.52,"at how data analytics is used so what does data 
analytics actually look like in action and how is  "
120.96,5.36,"it used in the real world so the fact is data is 
everywhere so it actually has an infinite amount  "
126.32,5.2,"of uses across all kinds of businesses and 
organizations globally broadly speaking data  "
131.52,4.96,"analytics is used to make faster and better 
business decisions to reduce overall business  "
136.48,5.92,"costs and to develop new and innovative products 
and services in more specific terms data analytics  "
142.4,5.2,"might be used to do the following to predict 
future sales or purchasing behaviors for security  "
147.6,5.76,"purposes to help and protect against fraud to 
analyze the effectiveness of marketing campaigns  "
153.36,5.52,"to boost customer acquisition and retention or 
to increase supply chain efficiency so that gives  "
158.88,4.0,"you a little bit of an overview of what data 
analytics can be used for in the real world"
166.48,4.64,"Step three let's dive into what a data 
analyst actually does on a day-to-day basis  "
171.12,3.92,"if you're thinking about becoming a data analyst 
you're probably interested in the roles and  "
175.04,5.04,"responsibilities that you'll have in the field 
based on some real job ads here are some typical  "
180.08,4.56,"roles and responsibilities that you'll have to 
undertake as a data analyst manage the delivery  "
184.64,4.8,"of user satisfaction surveys and report on 
results using data visualization software  "
189.44,4.24,"work with business line owners to develop 
requirements define success metrics  "
193.68,5.2,"manage and execute analytical projects and 
evaluate results monitor practices processes  "
198.88,4.32,"and systems to identify opportunities for 
improvement translate important questions  "
203.2,5.2,"into concrete analytical tasks gather new 
data to answer client questions collating  "
208.4,5.6,"and organizing data from multiple sources 
design build test and maintain back-end code  "
214.0,5.36,"establish data processes define data quality 
criteria and implement data quality processes  "
219.92,5.04,"work as part of a team to evaluate and analyze key 
data that will be used to shape future business  "
224.96,5.04,"strategies so those are just some examples of what 
a data analyst would be doing in any given role  "
230.0,3.68,"to learn more about the kinds of things that 
you'll be undertaking as a data analyst why  "
233.68,5.92,"not search on job boards like linkedin indeed 
and icrunchdata.com so that was step three  "
239.6,3.68,"it was just a broad overview of what you 
can expect to be doing as a data analyst"
247.44,4.08,"So now we've looked at data analytics as a role 
we're now going to go into the process of data  "
251.52,3.84,"analysis so now we're going to outline 
the five main steps a data analyst would  "
255.36,5.04,"take when approaching a new project step one 
define the questions that you want to answer  "
260.4,4.56,"you need to answer why you're conducting this 
analysis and what questions and answers you  "
264.96,5.2,"need to find at this stage you'll take a clearly 
defined problem and then you'll make a hypothesis  "
270.16,4.16,"or research question that you can go on and 
answer you'll then need to identify what types  "
274.32,4.56,"of data you'll need but importantly where it 
will come from for instance a business problem  "
278.88,5.68,"might be that customers aren't subscribing to 
a paid membership once that free trial ends  "
284.56,4.24,"your key question can then be what kind 
of strategies can the business implement  "
288.8,5.44,"to retain their customer base step two would be 
to collect this data with a clear question in mind  "
294.24,4.96,"you're ready to start collecting that data data 
analysts will usually gather data from primary  "
299.2,5.84,"sources or internal data that the company already 
has such as CRM software or email marketing tools  "
305.04,5.92,"they may tend to secondary or external sources 
such as open data sources so this can include  "
