second,duration,transcript
0.06,2.76,hey friends welcome back to the channel
1.62,2.699,so in this video we're going to be
2.82,2.82,covering the five different types of
4.319,3.181,software testing that you need to know
5.64,3.12,as a software developer now if you've
7.5,2.94,looked into software testing before
8.76,3.299,you're probably aware of the testing
10.44,3.3,pyramid chances are you probably haven't
12.059,3.24,thought much about why the pyramid is a
13.74,3.24,pyramid to start off with test at the
15.299,3.181,bottom of the pyramid should make up the
16.98,2.94,majority of the test in your test Suite
18.48,3.299,this is where you should be focusing
19.92,3.42,most of your efforts on as we move up
21.779,3.601,the pyramid the tests becomes slower
23.34,4.14,they become more complex and they take
25.38,4.86,more time to maintain at the base of our
27.48,4.98,pyramid we have the unit tests now most
30.24,4.08,developers are aware of what unit tests
32.46,3.72,are and the importance of them we write
34.32,3.54,unit tests for all the methods and
36.18,3.36,functions in our code to make sure that
37.86,3.3,our program is working correctly at the
39.54,3.06,lowest level the number of unit tests
41.16,2.88,you have to write is really dependent on
42.6,3.54,what the goal is for your testing
44.04,3.72,strategy you should try and test every
46.14,3.419,single line of your code in your methods
47.76,3.299,if you're not able to do that then it's
49.559,3.18,usually a sign that your function is
51.059,3.541,doing too much or you haven't written it
52.739,4.081,with testability in mind when we write
54.6,4.139,unit tests to test every single line of
56.82,3.84,code this is what we refer to as code
58.739,3.901,coverage typically one hundred percent
60.66,3.719,code coverage refers to line coverage
62.64,3.42,but this will vary depending on what
64.379,3.121,type of Industry you're working in if
66.06,2.94,you're working for the military or the
67.5,2.88,aviation Industries then you'll
69.0,4.38,generally need what they call modified
70.38,5.46,condition decision coverage or mcdc for
73.38,4.08,short for mcdc you not only test every
75.84,3.599,single line of code you also have to
77.46,3.36,test every single decision as well let's
79.439,2.701,say you have an if statement that has
80.82,3.839,three different conditions in it
82.14,4.08,therefore under mcdc coverage you need
84.659,2.761,to write at least eight different unit
86.22,3.3,tests to cover all the different
87.42,3.36,scenarios you would assume that if
89.52,2.4,everything is working at the lowest
90.78,2.699,level then it's all going to work when
91.92,3.0,you put it together but that isn't
93.479,3.481,always the case which is why we need the
94.92,3.36,next level of tests the next level up in
96.96,3.72,our testing pyramid is what we call
98.28,4.14,component tests this is where we test a
100.68,2.939,complete section of your application for
102.42,2.879,example if you're writing a web
103.619,4.441,application you might have a front end
105.299,4.981,an API and a database a component test
108.06,3.599,for the API would therefore test the API
110.28,3.24,in isolation from all the other
111.659,3.6,components we wouldn't include the front
113.52,3.12,end for example and we'd also mock out
115.259,3.0,the database as well as any other
116.64,3.299,components that your API is talking to
118.259,3.781,the purpose of the component test is to
119.939,4.081,make sure that your application is doing
122.04,3.84,what you expect it to do without the
124.02,3.3,interference of the other components by
125.88,3.599,mocking out the database we can test
127.32,4.26,both the happy path and the unhappy path
129.479,3.661,of your application we can see how the
131.58,3.42,application will behave under certain
133.14,3.9,conditions such as if the database is
135.0,4.26,down or if you send in a bad request
137.04,3.66,component tests make sure that all those
139.26,3.42,units that you tested in the previous
140.7,3.66,level work well when you put them
142.68,3.12,together the next level on our testing
144.36,4.08,pyramid is what we call the integration
145.8,4.439,tests in the previous level we mocked
148.44,3.06,out the database and other factors but
150.239,3.301,here we want to make sure that those
151.5,3.78,Integrations actually work this is where
153.54,3.0,you'll usually find out that this team
155.28,2.94,that you've been working with that have
156.54,4.08,decided to use camel case instead of
158.22,3.36,snake case for their API the monsters or
160.62,2.1,you'll find out that you have the
161.58,3.0,connection string wrong for your
162.72,3.84,database or you've written a typo in one
164.58,3.42,of your SQL queries for all of these
166.56,2.819,tests that we've done so far we
168.0,3.9,generally don't do it on a natural
169.379,4.021,environment unit tests component tests
171.9,3.54,and integration tests are all generally
173.4,3.96,run as part of the build process or at
175.44,4.079,the very least before a release thanks
177.36,3.72,to Docker it's fairly easy to spin up a
179.519,3.901,database and use it when you're running
181.08,4.14,your tests on your cicd server a lot of
183.42,3.42,developers get confused by integration
185.22,3.239,tests thinking they need to test all of
186.84,3.24,their application but that isn't the
188.459,3.481,case you just need to test the
