second,duration,transcript
11.519,5.52,hey everyone i'm sure you're all aware
14.4,4.56,that every application that we use today
17.039,4.32,has something called the front end which
18.96,4.64,is the user interface and the back end
21.359,4.881,which is the software that accesses data
23.6,4.56,for us and finally we have the database
26.24,4.32,to store the data
28.16,5.44,now these three together form something
30.56,5.2,called as the full stack so hi guys
33.6,4.56,welcome to this video on what is full
35.76,4.319,stack by simply learn but before we
38.16,3.919,begin if you haven't subscribed to our
40.079,4.081,channel already make sure to hit the
42.079,4.241,subscribe button and the bell icon to
44.16,3.28,never miss an update so here's what's in
46.32,2.64,store for you
47.44,3.76,first we'll have a look at what
48.96,3.759,front-end development is
51.2,3.039,then we'll see some of the front-end
52.719,3.68,languages
54.239,4.96,then we'll move on to some front-end
56.399,4.721,libraries and frameworks
59.199,2.641,then we'll see what back-end development
61.12,2.88,is
61.84,4.48,understand some of the popularly used
64.0,4.0,back-end languages and frameworks
66.32,2.88,and finally we'll have a look at the
68.0,3.68,database
69.2,4.88,so now what exactly is front-end every
71.68,4.96,time you open a website it has several
74.08,5.6,ui components and once you click on a
76.64,5.119,particular icon say sign in in this case
79.68,5.119,you get navigated to the sign in or the
81.759,5.841,login page right so what happens is that
84.799,4.481,all of these items facilitate navigation
87.6,3.76,and utility
89.28,3.519,these are collectively called as the
91.36,3.439,front end
92.799,4.32,so the front end is the visible part of
94.799,4.721,the website or the web application which
97.119,4.481,is responsible for user experience
99.52,4.239,the user directly interacts with the
101.6,4.799,front-end portion of the website or the
103.759,4.161,web application
106.399,3.201,so now let's have a look at some of the
107.92,4.239,front-end languages
109.6,4.64,so i'm sure you've heard of html css and
112.159,4.0,javascript so these are collectively
114.24,4.72,called the frontend languages when it
116.159,5.761,comes to html it defines the structure
118.96,6.0,of websites and formats the web pages
121.92,5.12,it also defines text documentation so
124.96,4.24,let's look at a simple example
127.04,4.48,so here i've made use of the h1 tag
129.2,5.119,which is the heading tag in html and
131.52,5.6,i've displayed the message hello welcome
134.319,4.321,so correspondingly my website displays
137.12,4.479,the same message
138.64,5.52,so html is responsible or it defines
141.599,5.921,what is being shown on the website
144.16,5.36,next up is css now css is a style sheet
147.52,4.96,that allows you to alter and style
149.52,6.079,different web components beat size
152.48,6.24,font spacing etc it makes the content on
155.599,5.521,the website look more decorative correct
158.72,4.48,so now if you have a look at the code
161.12,4.32,here i've added some styling i've
163.2,4.72,changed the font style to italic i've
165.44,5.12,made the text bold and i've changed the
167.92,6.24,color to red and again correspondingly
170.56,6.319,all the changes are seen on the website
174.16,4.56,moving on we have javascript now
176.879,4.321,javascript is a very powerful
178.72,4.4,client-side scripting language and it is
181.2,5.28,mainly used for enhancing the
183.12,5.28,interaction of a user with the web page
186.48,4.399,so again if you have a look at the code
188.4,4.559,here i have created a form wherein the
190.879,3.681,user can enter their name and i've also
192.959,4.081,displayed the message please enter your
194.56,4.56,name as a result an input box is made
197.04,4.8,available where the user can type in
199.12,5.039,their name now this is facilitated by
201.84,4.479,javascript so as i mentioned earlier it
204.159,4.72,is used to make web pages interactive
206.319,4.161,and bring the web applications to life
208.879,4.08,so next let's have a look at some
210.48,4.56,front-end frameworks and libraries now
212.959,4.961,most of these are javascript frameworks
215.04,5.6,and libraries first we have react
217.92,4.399,then there's angular there's view
220.64,2.879,there's jquery and then there's
222.319,4.161,bootstrap
223.519,5.121,now all of these help develop the front
226.48,4.319,end of the application however when it
228.64,4.48,comes to react angular in view it's not
230.799,5.121,necessary that you must know everything
233.12,5.28,to create a website one of them will be
235.92,4.72,sufficient however the usage of react is
