second,duration,transcript
1.86,4.26,hi guys this is a Claudio motion
4.08,4.92,designer from Brussels of Belgium today
6.12,5.899,we are going to talk about the languages
9.0,5.4,for data visualization and animations
12.019,4.661,there are essential tools for conveying
14.4,4.98,complex information in account size and
16.68,4.74,easy to understand way there are a
19.38,4.94,variety of programming languages out
21.42,5.519,there that can be used for these tasks
24.32,4.9,some are better suited than others for
26.939,5.181,the job of course whether you are a
29.22,5.1,novice programmer or an experienced one
32.12,5.02,learning the best programming languages
34.32,5.52,for data visualization and animation can
37.14,6.96,help you create effective graphs and
39.84,7.62,charts from JavaScript to python to
44.1,5.22,After Effects and Beyond today we are
47.46,4.02,going to explore which are the best
49.32,4.5,programming languages for data
51.48,6.599,visualization as well as the advantages
53.82,7.2,and disadvantages of each one so let's
58.079,5.941,see in detail which are these languages
61.02,3.0,JavaScript
65.339,4.14,JavaScript is an object-oriented
67.26,5.16,programming language that's mainly used
69.479,6.68,for client-side scripting although it's
72.42,6.3,often used for front-end web development
76.159,4.96,JavaScript can be used for many others
78.72,5.759,data visualization and animation tasks
81.119,5.241,such as creating interactive graphs and
84.479,5.041,charts for example
86.36,5.259,d3.js is a popular JavaScript library
89.52,4.94,for visualization but it's not the only
91.619,6.201,one there are literally tens and tens of
94.46,7.18,lib libraries that you can use to create
97.82,5.2,data visualizations and interactive
101.64,3.659,animations
103.02,4.44,as I said there are many other libraries
105.299,4.021,and tools that are compatible with
107.46,4.199,JavaScript making The Versatile
109.32,4.439,programming language JavaScript is an
111.659,5.041,easy programming language to learn and
113.759,5.82,get started with making it a good choice
116.7,5.58,for beginners additionally JavaScript
119.579,4.68,runs on every device and platform making
122.28,4.74,it an excellent choice for creating a
124.259,5.761,cross-platform applications
127.02,3.0,python
130.739,5.401,python is a general purpose programming
133.44,5.519,language that is often used for data
136.14,5.58,analytics and data science and
138.959,5.701,scientific Computing it has a wide range
141.72,4.98,of libraries and tools that allow you to
144.66,4.88,create sophisticated data visualizations
146.7,5.58,and animations for example the
149.54,5.26,matplotlib library allows you to create
152.28,5.34,the charts and graphs and the Seaborn
154.8,5.82,Library allows to create statistical
157.62,4.86,graphs very easily the Python
160.62,3.72,programming language is an excellent
162.48,4.08,choice if you are looking to create data
164.34,5.28,visualization and animation with a lot
166.56,6.179,of complexity and details
169.62,5.58,python is also easy to learn and has a
172.739,5.101,friendly syntax making it a good choice
175.2,5.1,for beginners since python is a
177.84,4.8,cross-platform and open source it's
180.3,5.4,widely used in many Industries and
182.64,6.239,organizations which means that it has a
185.7,5.84,large and active community of users and
188.879,2.661,Developers
193.26,5.399,C plus plus
195.84,4.979,but C plus passage is a general purpose
198.659,4.141,of programming language that is used for
