second,duration,transcript
0.0,3.11,
3.11,1.59,"Welcome, everyone."
4.7,2.05,"This is Dr. Soper
And today we"
6.75,5.17,"will be going through our first
lecture for our database class."
11.92,1.8,"I need to operate
under the assumption"
13.72,3.14,"that not everyone in the
class has had experience"
16.86,2.61,with databases in the past.
19.47,3.64,"And so this first lecture is
intended to bring everyone up"
23.11,2.965,"to the same basic
level of understanding"
26.075,4.77,"with respect to several
important database concepts."
30.845,2.305,"We have several
different objectives,"
33.15,2.95,"which we will seek to
achieve in this lecture."
36.1,3.37,"These are listed on
the screen right now."
39.47,3.595,"First, we want to
try to understand"
43.065,3.055,"why storing data in a
list is not necessarily"
46.12,1.9,a very good idea.
48.02,3.34,"It can cause many different
types of problems."
51.36,4.21,"Second, we want to see if we
can gain some insight into why"
55.57,3.14,"an organization might
want to use a database."
58.71,4.41,"Third, we will see how the
notion of related tables"
63.12,4.26,"of data, which forms a core
part of the relational database"
67.38,3.66,"model, provides a
basis for eliminating"
71.04,3.84,"many of the problems which are
associated with storing data"
74.88,1.19,in a list.
76.07,3.3,"We'll also explore the various
components and elements"
79.37,3.79,"that comprise a database
or a database system."
83.16,4.4,"And we will learn about
the purpose of something"
87.56,4.29,"that we call a DBMS, a
database management system."
91.85,2.45,"And along the way,
we're going to explore"
94.3,3.73,"some of the functions
that a robust database"
98.03,3.27,application can provide to us.
101.3,2.25,"What, then, is the
purpose of a database?"
103.55,2.98,"Well, it's important to remember
that a database does not"
106.53,2.55,have just a single purpose.
109.08,3.12,"Instead, there are
several key advantages"
112.2,1.85,that databases provide.
114.05,5.495,"First, a database provides a
repository for storing data."
119.545,2.115,"That's kind of
implicit in the name."
121.66,4.13,"Database implies that we
have a place to store data."
125.79,2.874,"However, what might
not be so obvious"
128.664,4.496,"is that databases provide
an organizational structure"
133.16,1.07,for data.
134.23,2.77,"That is, we don't just
have a place to store data,"
137.0,4.72,"but the database also provides
an organized structure"
141.72,3.17,"into which those
data can be placed."
144.89,5.33,"Finally, a database
provides us with a mechanism"
150.22,2.76,for interacting with our data.
152.98,4.0,"Now, interacting with
data can generally"
156.98,4.04,"be described in four
different operations."
161.02,5.28,"Here they're listed as
querying, creating, modifying,"
166.3,1.58,and deleting data.
167.88,3.0,"But there's another more
interesting acronym, which"
170.88,1.765,may help you to remember this.
172.645,4.755,"And that acronym
is CRUD, C-R-U-D."
177.4,5.17,"This stands for create,
read, update, and delete."
182.57,2.22,"These are the four
basic operations"
184.79,5.005,"that we can use when
interacting with data."
189.795,4.865,"A key point to remember here
is that, in business, there"
194.66,6.59,"are many natural, hierarchical
relationships among data."
201.25,4.87,"For example, a customer
can place many orders."
206.12,3.38,"Another way of saying that
is many different orders"
209.5,3.125,"can be associated with
the same customer."
212.625,2.775,"Or another example
is a department"
215.4,2.8,"can have many
different employees,"
218.2,4.94,"but a given employee might
work in one, and only"
223.14,1.55,"one, department."
224.69,4.665,"So these are hierarchical
relationships among the data."
229.355,4.115,"And a relational database
allows us to model and represent"
233.47,1.94,these relationships.
235.41,3.81,"Let's take a look
at a list of data."
239.22,5.81,"What I mean by a list here is
a simple, two-dimensional table"
245.03,1.115,of data.
246.145,3.13,"And in this table,
we store information"
249.275,2.475,"that is important to
us for some reason."
251.75,4.62,"An example might be, say that
we have many different projects"
256.37,4.969,"in our company, and we want to
keep track of who the project"
261.339,3.981,manager is for each project.
265.32,1.78,"Therefore, for each
project, we may"
267.1,5.38,"track the project manager's
name, their ID number,"
272.48,4.92,"and maybe their phone
extension within our company."
277.4,2.75,"Now, ordinarily this wouldn't
be such a big problem."
280.15,4.745,"But imagine if the same person,
the same project manager,"
284.895,4.2,"is simultaneously managing
multiple projects."
289.095,3.68,"In that case, using
a simple list,"
292.775,2.64,"the project
manager's information"
295.415,4.425,"would necessarily appear
on the list multiple times."
299.84,3.32,"Now, what is the
problem with this?"
303.16,2.885,"Well, there isn't really
any major problem,"
306.045,2.815,"aside from the fact
that it's redundant."
308.86,3.32,"Another way of saying that
is we are using more space"
312.18,5.51,"than is necessary to record
which project manager is"
317.69,3.22,associated with which projects.
320.91,3.575,"Another problem with
storing data in a list"
324.485,6.125,"is that the list of data may
contain more than one concept"
330.61,2.61,or more than one theme.
333.22,3.295,"I want you to remember this
idea of a business concept,"
336.515,4.745,"because we will see it again
and again throughout our course."
341.26,3.02,"A business theme
or concept refers"
344.28,5.125,"to a number of different
attributes or properties"
349.405,6.945,"that are all naturally related
to one type of business entity."
356.35,4.02,An example might be an employee.
360.37,3.21,"An employee is a
business concept."
363.58,2.69,"Employees have
different attributes"
366.27,3.0,"that we may want to
track for each employee"
369.27,1.99,in our organization.
371.26,3.38,"For example, we may want
to track the employee's ID"
374.64,5.58,"number, the employee's
name, the employee's salary."
380.22,3.22,"Other examples of business
concepts or business themes"
383.44,8.057,"include things like departments,
products, customers, orders,"
391.497,2.833,"locations, and so forth."
394.33,3.2,"Returning to lists,
a major problem"
397.53,2.51,is with these multiple themes.
400.04,3.69,"That is, for each
row of the list,"
403.73,3.25,"we might be recording
information about more than one"
406.98,2.06,of these business concepts.
409.04,3.52,"As an example, consider our
list of project managers."
412.56,5.11,"If we also wanted to include
project information-- that"
417.67,3.58,"is, perhaps, a project
name, a project"
421.25,4.02,"ID, any additional information
about the project--"
425.27,4.72,"we might store that in the
same row along with the project"
429.99,1.25,manager.
431.24,3.57,"Aside from redundancy,
as I mentioned earlier,"
434.81,2.49,"the problem here
is not necessarily"
437.3,2.675,"how we are storing
this information,"
439.975,3.285,"but what might happen
to the information"
443.26,2.36,if it is stored in this way.
445.62,2.495,"When we store
information in a list,"
448.115,4.005,"we introduce the
possibility of something"
452.12,2.726,called data anomalies.
454.846,5.324,"And specifically, there are
three types of these anomalies."
460.17,3.06,"Here they're listed as a
deletion problem, an update"
463.23,2.87,"problem, and an
insertion problem."
466.1,1.71,"Later in our course,
we will refer"
467.81,4.185,"to these as deletion
anomalies, update anomalies,"
471.995,2.635,and insertion anomalies.
474.63,3.93,"So the structure of a list
and its associated problems"
478.56,2.6,"of redundancy and
multiple themes"
481.16,5.11,"can produce a situation in which
these modification problems"
486.27,2.01,potentially could occur.
