second,duration,transcript
8.88,2.879,data science and machine learning are
10.32,3.12,the two most burst words in the
11.759,2.96,industries these days
13.44,3.36,hi everyone
14.719,4.081,welcome to this video by simply loan
16.8,4.0,today we will learn about data science
18.8,3.36,versus machine learning
20.8,3.84,data science and machine learning are
22.16,3.92,used in conjunction but if you are
24.64,2.959,looking to build a career in these
26.08,3.359,domains it is important to know the
27.599,3.84,difference between them
29.439,2.8,with data getting generated at a massive
31.439,2.001,rate
32.239,2.721,data science and machine learning
33.44,3.44,technologies have become increasingly
34.96,3.84,important in the industries to draw
36.88,3.44,value out of these data and derive
38.8,3.04,insights
40.32,3.68,both data science and machine learning
41.84,4.64,complement each other but understanding
44.0,4.96,how they work is important
46.48,4.72,let's first begin by defining what is
48.96,4.16,data science
51.2,3.839,data science is a field of study that
53.12,4.32,largely deals with the use of modern
55.039,5.121,tools and techniques to process clean
57.44,4.48,analyze and visualize large data sets
60.16,3.36,the data collected by companies can be
61.92,3.92,in various formats
63.52,4.56,it could be structured semi-structured
65.84,4.16,or unstructured in nature
68.08,4.24,data science helps to get valuable
70.0,4.08,information from this data data
72.32,3.839,scientists are professionals who convert
74.08,4.079,raw data into meaningful insights find
76.159,4.081,market patterns and help organizations
78.159,3.841,to take important decisions
80.24,4.32,data science is extensively used in
82.0,4.72,companies such as amazon netflix airbnb
84.56,3.76,and ibm
86.72,2.719,let's understand what is machine
88.32,2.479,learning
89.439,3.04,machine learning is a field of
90.799,3.441,artificial intelligence that allows
92.479,4.161,machines to learn from vast volumes of
94.24,4.559,past data and make intelligent decisions
96.64,4.08,on their own using algorithms
98.799,4.64,it gives computers the ability to learn
100.72,4.56,without being explicitly programmed
103.439,3.521,machine learning helps to train models
105.28,3.119,that learn automatically and improve
106.96,4.0,with experience
108.399,4.0,companies such as google facebook apple
110.96,4.56,and philips use machine learning to
112.399,5.76,build ai systems now let's look at the
115.52,4.8,relationship between these technologies
118.159,4.64,the picture that you see on your screen
120.32,4.64,tells you that data science is a broad
