second,duration,transcript
5.6,2.96,good morning everyone
9.04,4.639,welcome to the quantum dev room happy to
12.4,4.08,see that many people
13.679,5.36,found a room i want to introduce the
16.48,4.719,first speaker of the day which is tomasz
19.039,4.16,thomas holds two master degrees one in
21.199,3.281,theoretical computer science and one in
23.199,3.281,cyber security
24.48,4.0,and he's one of the co-founders of the
26.48,5.039,quantum open source foundation
28.48,4.239,and the biotech startup protein cure
31.519,3.681,and he has worked with most of the
32.719,4.0,different quantum hardware architectures
35.2,3.12,and deeply believes in the value of
36.719,4.16,combining quantum computing
38.32,7.52,and open source so please welcome the
40.879,4.961,speaker with me
49.52,3.679,all right guys can you can you hear me
51.28,3.84,okay it seems like uh
53.199,3.281,the volume is okay maybe a little bit
55.12,4.32,too loud
56.48,3.36,um all right first of all welcome to the
59.44,3.84,room
59.84,6.639,we ended up having a little bit
63.28,4.64,um of an emergency reshuffling our
66.479,4.561,original room
67.92,6.32,got flooded by here so that's why we're
71.04,6.56,in this bigger space
74.24,6.08,so this is this room is organized by
77.6,5.12,the quantum open source foundation and
80.32,5.36,we are happy to be at fosdem again
82.72,3.36,um last year was our first year being
85.68,3.92,here
86.08,5.999,and we really enjoyed it so
89.6,5.12,we're really happy to be here again this
92.079,5.841,time in uh in a bigger space
94.72,6.88,um we're gonna have 14 speakers today
97.92,6.479,um and we're trying to change the
101.6,3.92,actual kind of theme of the of the room
104.399,3.121,a little bit this year
105.52,3.919,last year we had a lot of speakers from
107.52,3.76,the quattrocoptic industry and
109.439,4.0,we're talking about many different uh
111.28,5.28,quantum computing libraries
113.439,5.04,this year we want to be more dynamic so
116.56,4.8,we're going to have shorter talks
118.479,3.521,the length of talks ranges from 35
121.36,4.0,minutes to
122.0,4.799,25 minutes and we'll also be more
125.36,3.28,project focused so we're going to be
126.799,3.281,speaking more about the
128.64,3.12,projects in the quantum public space
130.08,4.48,that some
131.76,4.8,you know academic groups or individuals
134.56,5.44,work on their
136.56,6.08,free time on or as part of their job
140.0,4.4,and last year we had a little bit of a
142.64,3.679,problem we had capacity of
144.4,3.12,roughly 90 people left i think in in the
146.319,4.801,room and
147.52,5.6,uh durham got really really packed uh we
151.12,3.119,actually nobody could even like leave
153.12,3.119,the room and
154.239,3.201,have any hope of getting back uh
156.239,2.64,throughout the day
157.44,3.76,this year it seems like the situation is
158.879,2.801,going to be a little bit little bit
161.2,3.52,better
161.68,4.48,um but since we since we moved and since
164.72,3.44,many people are still probably coming in
166.16,5.04,because they just just noticed that
168.16,5.12,the room has changed locations uh
171.2,3.52,if you see that people are coming in and
173.28,3.92,they're kind of like waiting on the
174.72,4.08,sidelines and you have seats on on the
177.2,3.119,sides and there's still space in them
178.8,3.359,in the middle you know feel free to kind
180.319,5.041,of compress and go into the
182.159,6.08,middle rows such that people have
185.36,2.879,no space to sit
188.56,4.88,okay and now coming
191.92,4.239,down to actually what i wanted to speak
193.44,5.84,about which is
196.159,4.16,introduction to quantum software
199.28,3.28,development
200.319,3.2,so i'm gonna gonna divide my talk into
202.56,3.039,three parts
203.519,4.0,in the first part i'm gonna talk about
205.599,5.36,some parallels that we can find
207.519,5.761,in quantum computing space right now um
210.959,3.84,with the development of machine learning
213.28,3.2,and how the field of machine learning
214.799,3.681,has developed
216.48,3.2,in a second part um i'm going to give
218.48,3.36,you guys a little
219.68,3.839,primer to quantum computing just a very
221.84,2.479,quick rundown of different architectures
223.519,3.041,and
224.319,3.92,things you need to know about quantum
226.56,5.2,computing to understand
228.239,5.041,um the rest of the day and in the last
231.76,4.24,part
233.28,4.0,okay uh in the last part we're going to
236.0,3.519,speak about a little bit
237.28,3.44,how you guys can help and how you know
239.519,4.0,software engineers and
240.72,3.519,computer scientists fit into the picture
243.519,4.241,and
244.239,6.401,you know how you can you know
247.76,3.92,lead i guess hand out your hand and
250.64,5.2,offer some help to do
251.68,4.16,these projects
255.92,3.68,so success of machine learning really
258.56,4.079,falls down
259.6,4.72,not only to machine learning scientists
262.639,5.201,but also a lot of work that has been
264.32,4.56,done around machine learning to kind of
267.84,4.16,help
268.88,3.92,foster the ease of adoption of of the
272.0,3.199,tools and
272.8,4.88,uh developments that are that are being
275.199,4.241,produced uh one of the big things that
277.68,3.44,helped people develop their own machine
279.44,3.199,learning solutions are machine learning
281.12,3.68,frameworks
