second,duration,transcript
0.08,3.92,welcome to
2.159,4.081,the webinar so
4.0,3.759,uh i'm antholon in charge of the human
6.24,3.279,computer attraction major at old
7.759,3.76,university i'm really happy to be here
9.519,3.921,it's the first webinar that i do in this
11.519,3.841,this role
13.44,4.08,and i've put together a presentation
15.36,4.16,that goes over
17.52,4.24,the contents and the
19.52,4.4,requirements and some opportunities that
21.76,5.2,we have and overall just gives a flavor
23.92,5.279,of of how we think and approach teaching
26.96,2.239,here
29.519,3.921,if you have questions i i guess we're
31.359,4.801,going to be taking them after the talk
33.44,4.24,so um please uh meanwhile of course you
36.16,4.96,can put them into chat we'll be
37.68,5.12,moderating a q a after that
41.12,3.279,um
42.8,4.0,couldn't make it today but he's my
44.399,4.881,deputy so he's associate professor of
46.8,4.32,game ai and game design at elder school
49.28,3.84,of uh sciences and now the school of
51.12,4.64,arts is jointly
53.12,4.16,appointed between these two schools
55.76,3.439,i'm at the school of electrical
57.28,4.4,engineering and as you see we're hosting
59.199,5.36,this program together uh with this uh
61.68,5.119,two schools ski and elec
64.559,4.081,and i'm in charge of the user interfaces
66.799,4.0,group uh if you're interested in what we
68.64,3.76,do you can you can look at our page i'll
70.799,3.521,just put the
72.4,3.6,link here but
74.32,5.76,from now on i'm going to be talking
76.0,6.32,about the program and the major so um
80.08,5.6,first of all i'll go through all the
82.32,4.96,universities just know who we are and uh
85.68,3.68,what's our
87.28,3.44,mode of operation and and what's our
89.36,2.96,mission and vision
90.72,3.52,and then i'm going to talk about the
92.32,4.08,major and how that's constructed and
94.24,3.519,what kind of courses you will be facing
96.4,3.2,if you come here and what kind of
97.759,3.36,opportunities you will be having
99.6,4.0,during the course season and of course
101.119,2.481,after that
104.24,4.64,um first of all a couple of words about
106.56,3.68,aldo so alde was formed roughly about 10
108.88,2.559,years ago
110.24,3.28,and
111.439,4.161,it had this mission of breaking
113.52,4.239,boundaries that you you would normally
115.6,4.32,have uh if you think about universities
117.759,4.561,and their departments and faculties and
119.92,4.239,and so on and try to have a
122.32,3.839,constellation and
124.159,4.72,that can address some some of these
126.159,4.961,societally important challenges like
128.879,4.08,sustainability and creativity in in
131.12,5.04,novel ways
132.959,5.121,and uh here's a timeline of
136.16,4.0,where the different universities come
138.08,4.64,from that came together to become old
140.16,4.88,university roughly roughly 10 years
142.72,3.92,10 years ago
145.04,2.88,and
146.64,4.08,one one of the things that we're really
147.92,4.959,proud of is our internationality so
150.72,4.32,maybe honey knows the statistics better
152.879,4.241,that we have a strong
155.04,3.76,contribution from
157.12,3.68,international students and research
158.8,3.76,faculty as well
160.8,4.64,i can't remember the exact proportions
162.56,5.039,but we're talking about 30 40 percent
165.44,4.32,across the board
167.599,3.121,that are the figures i cannot remember
169.76,3.759,then
170.72,5.599,exactly but yeah we are one of the most
173.519,4.0,uh international universities in europe
176.319,3.441,so
177.519,4.321,yeah that's really visible because we've
179.76,4.72,been also growing our attractiveness in
181.84,4.96,terms of students and the research
184.48,4.56,faculty intake so so you see that
186.8,3.92,whenever we open anything there we get
189.04,3.6,you know lots of different uh lots of
190.72,4.159,applications around the world
192.64,3.679,and that has helped us sort of ramp up
194.879,2.72,the quality of everything that we do
196.319,3.601,here
197.599,4.64,and um you know partial partially that's
199.92,4.959,because um of the mission that we have
202.239,4.64,that people find very very um
204.879,4.481,inspiring the other thing that i want to
206.879,3.361,raise up is our startup scene which is
209.36,2.32,also really strong
210.24,3.12,[Music]
211.68,4.24,you know around the compost that we have
213.36,4.48,in um in espo
215.92,3.76,if you if you look at two two kilometer
217.84,4.56,diameter somebody said that we have
219.68,5.6,roughly 100 companies there
222.4,5.839,in addition we have uh events like slash
225.28,5.12,and lots of uh business
228.239,4.241,incubators and so on and students have
230.4,5.68,lots of opportunities to join these
232.48,3.6,startups if they're interested in those
236.159,4.961,um so it's more more than just a degree
239.04,4.0,it's it's a it's a it's an experience
241.12,4.8,and also there's very lively communities
243.04,5.68,that are formed around uh students and
245.92,3.679,and uh international visitors and and so
248.72,2.719,on
249.599,5.041,and of course that has been a bit of a
251.439,6.32,hiatus because of the covet but nowhere
254.64,5.439,i think we're approaching status quo
257.759,2.32,soon
260.72,3.68,there are many rankings and all
262.16,3.68,universities will show you similar
264.4,3.6,rankings that they're really excellent
265.84,4.24,but something that i really want to
268.0,3.919,emphasize here that i'm very proud of is
270.08,3.679,that we're
271.919,3.28,you know one of the best young
273.759,2.88,universities i remember that we were
275.199,3.361,just established
276.639,4.321,around 11 years ago
278.56,3.359,and uh you know we're ranked as number
280.96,3.2,nine
281.919,4.641,among young universities globally we're
284.16,4.56,also very good in multi-disciplinary and
286.56,3.919,collaborative research which is you know
288.72,4.4,part of the student experience as well
290.479,4.241,as i'm going to show
293.12,3.28,the particular subject which is human
294.72,3.84,computer action is also highly ranked
296.4,3.84,i'll show you some some data on that
298.56,3.76,later
300.24,3.679,so you can you can be sure when you join
302.32,4.4,aldo you will be uh
303.919,5.12,resting on on state-of-the-art research
306.72,4.479,and activities
309.039,4.561,something that's also really nice uh is
311.199,4.72,that we have a really beautiful campus
313.6,5.12,it's it's in a bay uh there's a bird
315.919,5.601,reserved area and also forests it's
318.72,5.52,really walkable there's still a lively
321.52,5.6,uh center part which is just built
324.24,5.6,around a metro station and a mall
327.12,5.28,which is also quite new development so
329.84,4.4,it is easily reached and it's also
332.4,4.079,having all of the services and lots of
334.24,4.64,restaurants and stuff like that
336.479,3.841,and we've been building that uh compost
338.88,4.319,with the idea of increasing
340.32,2.879,sustainability
343.52,4.8,good um i don't know if you know much
346.08,4.399,about finland but finland has been
348.32,4.08,systematically ranked as one of the top
350.479,6.0,countries when it comes to
352.4,5.44,happiness and safety and so social uh
356.479,3.84,welfare
357.84,4.16,and uh you know it is a really safe
360.319,4.16,place to live and
362.0,5.6,there's a lot of nature and
364.479,5.44,you know most finns speak uh english
367.6,4.319,fluently so you'll find it easily easy
369.919,4.161,to to get around here especially in
371.919,4.241,helsinki metropolitan area right there
374.08,4.48,even the the mayor was suggesting that
376.16,4.319,we should we should add english as an
378.56,3.04,official language and he wasn't joking
380.479,4.321,so
381.6,3.2,maybe one day we'll have that
385.919,4.4,let's then talk about the program so
388.16,4.24,there's a bigger program called computer
390.319,3.44,communication and information sciences
392.4,2.639,so that's
393.759,3.121,for short
395.039,3.6,and underneath that umbrella there are
396.88,3.759,many majors and human computer
398.639,4.241,interaction is one of them
400.639,4.961,and human computer action is
402.88,4.319,a multi-disciplinary field that is that
405.6,4.64,is taking contributions from computer
407.199,5.28,science electrical engineering
410.24,3.28,also psychology and social sciences and
412.479,2.481,design
413.52,3.119,and we try to bring all of those
414.96,4.079,elements into our education but
416.639,3.84,nonetheless we have chosen a technical
419.039,3.361,focus and i'm going to talk about that
420.479,3.681,later so we want to ensure that our
422.4,3.28,students are not
424.16,3.52,you know just getting a generalist
425.68,4.959,education in hci but they have sort of a
427.68,4.56,sharp edge in their teaching that allows
430.639,4.161,them to to land
432.24,4.64,you know very good jobs
