second,duration,transcript
0.0,3.659,here's a stack of books from the library
1.8,3.959,now sort them in alphabetical order
3.659,3.421,computers have to do stuff like this all
5.759,3.001,the time it's a seemingly simple
7.08,3.12,requirement that can be accomplished
8.76,3.18,with dozens of different sorting
10.2,3.599,algorithms all of which have trade-offs
11.94,3.779,with no one optimal approach modern
13.799,3.48,languages have built-in functions to do
15.719,3.121,the heavy lifting for you but you won't
17.279,3.241,always have that luxury on a technical
18.84,3.3,interview or when doing low-level
20.52,3.419,systems programming in today's video
22.14,4.08,we'll not only Implement seven different
23.939,4.92,sorting algorithms and code but also see
26.22,4.2,and hear them in action thanks to an
28.859,3.0,amazing project called the sound of
30.42,3.18,sorting if you're preparing for a
31.859,4.141,technical interview these visualizations
33.6,3.9,and audibilizations will absolutely
36.0,3.78,change your life
37.5,3.6,major props to Teemo Bing men were
39.78,2.88,releasing these videos under Creative
41.1,3.24,Commons so we can use them in videos
42.66,3.239,like this I'm going to implement my
44.34,3.12,algorithms in JavaScript and then
45.899,3.361,Benchmark them at the end and you can
47.46,3.3,find the source code on GitHub but first
49.26,4.319,I want to check out an amazing product
50.76,4.26,from our sponsor jetbrains MPS to the
53.579,3.0,average developer building a custom
55.02,3.3,programming language sounds like an
56.579,3.96,impossible challenge however with this
58.32,3.78,open source IDE from jetbrains anyone
60.539,3.781,can build their own domain-specific
62.1,3.96,language like meta R which is a highly
64.32,3.119,specialized language for biomedical
66.06,3.599,students who would otherwise have to
67.439,4.561,learn how to program in R jetbrains MPS
69.659,4.081,is a logical editor as opposed to a text
72.0,3.36,editor allowing end users to interact
73.74,3.36,with the code visually this allows
75.36,3.96,non-programmers to easily integrate
77.1,3.78,their own domain logic then MPS will
79.32,4.02,generate the code for the underlying
80.88,4.02,platform like C JavaScript or any other
83.34,3.3,language that means anyone in the
84.9,3.719,organization can harness the power of
86.64,3.479,code in a safe easy to learn environment
88.619,2.941,along with all the awesome tooling you
90.119,3.721,would expect like code completion
91.56,4.019,debuggers and more to get started simply
93.84,3.599,download it for free and give it a try
95.579,3.72,now back to the program the first album
97.439,3.841,Rhythm will Implement is bubble sort
99.299,3.421,which in my opinion is the easiest one
101.28,3.479,to wrap your head around it works by
102.72,3.48,comparing adjacent elements then swaps
104.759,3.36,them if they're in the wrong order which
106.2,3.66,allows smaller elements to Bubble to the
108.119,3.421,top of the list first we'll set up a for
109.86,3.42,Loop for the length of the array inside
111.54,3.42,of which we'll Nest another loop that
113.28,4.08,Loops over the array minus the current
114.96,4.32,index in this Loop we can do swapping by
117.36,3.719,comparing the current index to the one
119.28,3.299,next to it if the left side is greater
121.079,3.421,than the right side then they'll need to
122.579,3.601,trade places if the process continues
124.5,5.119,until we go through the entire outer
126.18,3.439,loop and here's what it looks like
135.3,2.42,oh
143.239,4.36,bubble sort is intuitive but not very
145.8,3.78,performant its average time complexity
147.599,3.78,is O of N squared or quadratic time
149.58,3.48,which gets slower and slower as the list
151.379,3.601,grows longer this won't cut it in the
153.06,3.899,real world another fairly easy option to
154.98,4.02,implement is insertion sort which builds
156.959,3.78,up a sorted array one element at a time
159.0,3.78,but once again we start with a loop but
160.739,3.661,this time we start at index 1 or the
162.78,3.239,second value in the array we then set up
164.4,3.3,variables for the current value and
166.019,3.481,previous index and while the previous
167.7,3.899,index is greater than the current value
169.5,3.959,we move the previous value to the right
171.599,3.601,then we move to the left until we find a
173.459,3.181,previous value that is smaller at which
175.2,4.2,point we can insert the current element
176.64,5.0,here's what it looks like in action
179.4,2.24,foreign
204.72,3.42,once again we have a nested Loop here
206.58,3.36,which results in quadratic time
208.14,3.599,complexity but in practice it can still
209.94,3.6,be pretty fast if the input data is
211.739,3.72,already mostly sorted another similar
213.54,3.36,approach is selection sort it works by
215.459,2.881,finding the smallest element in the
216.9,3.0,array and exchanges it with the element
218.34,3.479,at the beginning then repeats this
219.9,3.96,process until it's fully sorted once
221.819,3.901,again we Loop over the entire array and
223.86,3.36,then add a nested Loop inside of it but
225.72,3.599,this time we're looking for the minimum
227.22,3.84,value in the subarray in this nested
229.319,4.021,Loop if the minimum value doesn't equal
231.06,3.959,the current value then we swap them out
233.34,3.179,which will effectively put the smallest
235.019,3.121,element in the proper position then
236.519,5.121,repeat that process across the entire
238.14,3.5,array but let's check it out
241.92,2.959,foreign
246.02,5.32,[Applause]
248.599,4.661,also results in quadratic time next up
251.34,3.24,we have merge sort which is a divide and
253.26,3.78,conquer algorithm that's been around
254.58,4.86,since the 1940s the idea is to break the
257.04,4.02,main array into subarrays sort them and
259.44,3.12,then merge them back together unlike the
261.06,3.24,other examples we've looked at this one
262.56,3.48,is implemented recursively first the
264.3,3.66,recursive function finds the midpoint of
266.04,3.599,the array then we have a base case here
267.96,3.36,that will stop the loop when the array
269.639,3.421,length is less than two we then break
271.32,3.18,the array in half at the midpoint using
273.06,3.48,splice and then we call the same
274.5,3.419,function on both halves but in order for
276.54,3.54,that to work we'll also need to
277.919,4.081,implement a merge function that does the
280.08,4.14,actual sorting it Loops over both arrays
282.0,4.139,simultaneously Compares their values and
284.22,3.419,adds them in order to a new array then
286.139,4.821,finally it merges everything back
287.639,3.321,together here's how it looks
291.84,2.419,oh
308.54,4.719,it's a bit more complex to implement but
311.28,3.72,performs much better at quasi-linear
313.259,3.481,time that's why a variation of merge
315.0,4.02,sort is the algorithm implemented under
316.74,3.42,the hood for array sort in JavaScript as
319.02,3.0,well as many other languages and
320.16,3.78,applications one drawback though is that
