second,duration,transcript
1.02,3.0,foreign
9.62,5.559,between International Tech giants like
12.12,5.64,meta Google and a small size d2c startup
15.179,4.501,that is running from Jakarta is it the
17.76,4.2,product their services or their work
19.68,4.259,culture not really the biggest common
21.96,4.8,denominator between old tech companies
23.939,4.861,globally today's data and AI the
26.76,3.9,overarching need of utilizing data for
28.8,4.62,decision making and implementing the
30.66,4.62,almost necessary capabilities of AI in a
33.42,3.479,product or service has become the demand
35.28,3.48,of the hour all things considered
36.899,4.081,wouldn't it be amazing if you can
38.76,5.1,utilize AI to perform some of the most
40.98,5.04,complex processing and analytics task on
43.86,4.62,data I think your answer would be yes
46.02,4.14,with that being said hello everyone and
48.48,4.62,welcome to this extremely important
50.16,4.739,video in data analytics using AI in this
53.1,4.5,video we will discuss how you can
54.899,4.921,utilize AI for performing data analytics
57.6,4.02,which is the very first skill you must
59.82,4.14,learn to make a career in the field of
61.62,4.14,data analytics business analytics and
63.96,3.72,even becoming a data scientist but
65.76,3.179,before we begin with that make sure to
67.68,3.6,subscribe to our Channel and hit the
68.939,4.141,Bell icon for regular updates let's
71.28,4.379,quickly discuss the agenda of the video
73.08,4.68,before we begin if you are someone who
75.659,4.081,is interested in building a career in
77.76,4.499,data analytics by graduating from the
79.74,4.919,best universities or a professional who
82.259,4.141,elicits to switch careers with data
84.659,3.721,analytics by learning from the experts
86.4,3.899,then try giving a short to Simply
88.38,4.44,learn's postgraduate program in data
90.299,4.021,analytics collaboration with IBM the
92.82,3.6,link is mentioned in the description box
94.32,4.02,and you should navigate to the course
96.42,4.44,page where you can find a complete
98.34,5.819,overview of the program being offered
100.86,5.7,and now moving back to our topic the
104.159,5.941,fear is in there whether it's marketing
106.56,6.66,automating building driving medical
110.1,5.879,practice or anything you name AI can do
113.22,4.32,it coming into data analytics which is
115.979,2.82,believed to be one of the promising
117.54,3.719,career options
118.799,4.981,AI is getting integrated and it is
121.259,5.121,leveraging analytics by enhancing and
123.78,4.86,revolutionizing the way data is analyzed
126.38,4.9,interpreted and used to derive
128.64,5.52,meaningful insights here are some key
131.28,5.52,ways in which AI is leveraging Analytics
134.16,3.719,number one data processing and
136.8,3.659,preparation
137.879,5.161,AI algorithms automate and streamline
140.459,4.92,data processing tasks including data
143.04,3.36,cleaning data integration and data
145.379,3.72,transformation
146.4,5.28,this enables faster and more efficient
149.099,5.461,data preparation ensuring that high
151.68,6.12,quality data is available for analysis
154.56,5.1,the next is pattern recognition and
157.8,4.799,anomaly detection
159.66,5.52,AI powered analytics systems excellent
162.599,5.101,recognizing complex patterns in large
165.18,5.46,data sets machine learning algorithms
167.7,5.1,can identify hidden patterns Trends and
170.64,4.98,relationships that may not be apparent
172.8,5.159,to human analyst additionally a
175.62,4.979,algorithms can detect anomalies or
177.959,4.741,outliers in data helping to identify
180.599,5.22,potential issues or fraud land
182.7,6.179,activities and the next is Predictive
185.819,5.28,Analytics AI techniques such as
188.879,4.921,predictive modeling and forecasting
191.099,5.101,enable organizations to make accurate
193.8,5.28,predictions about future events or
196.2,5.22,outcomes based on historical data by
199.08,4.739,leveraging a algorithms business can
201.42,5.34,anticipate customer Behavior demand
203.819,5.041,Trends Market changes and more allowing
206.76,4.44,for proactive decision making
208.86,5.28,and the next we have is natural language
211.2,5.819,processing and text Analytics
214.14,5.34,AI powered NLP techniques enable the
217.019,4.981,analysis of unstructured data such as
219.48,5.759,text documents social media posts
222.0,5.34,customer reviews and emails by
225.239,4.381,extracting and analyzing textual
227.34,3.899,information organizations can gain
229.62,4.44,valuable insights into customer
231.239,5.64,sentiment market trends and emerging
234.06,5.88,topics and the next we have is automated
236.879,5.101,insights and Reporting AI powered
239.94,4.859,analytics systems can automatically
241.98,5.64,generate meaningful insights and reports
244.799,4.921,Based on data analysis this reduces the
247.62,5.1,time and effort required for manual
249.72,5.099,analysis and Reporting allowing analysts
252.72,5.16,to focus on higher value tasks like
254.819,5.281,interpretation and strategy development
257.88,5.4,and the next we have is personalization
260.1,5.099,and recommendation systems a algorithms
263.28,4.139,are employed in recommendation systems
265.199,4.141,that provide personal suggestions to
267.419,4.801,users based on their preferences
269.34,5.1,behavior and historical data this is
272.22,4.8,particularly prevalent in e-commerce
274.44,5.16,streaming services and content platforms
277.02,4.92,where AI driven recommendations enhance
279.6,3.48,user experiences and drive customer
281.94,4.08,engagement
283.08,4.38,and next we have is optimization and
286.02,4.02,decision support
287.46,4.86,a algorithms can optimize complex
290.04,4.02,processes and decision making by
292.32,5.58,evaluating multiple variables
294.06,6.3,constraints and scenarios for example AI
297.9,4.44,power optimization models can assist in
300.36,4.32,Supply Chain management resource
302.34,4.44,allocation inventory planning and
304.68,3.959,pricing strategies that helps
306.78,5.22,organizations achieve better operational
308.639,6.0,efficiency and core savings and the next
312.0,5.46,we have is continuous learning and
314.639,5.881,Improvement AI systems have the ability
317.46,5.7,to continuously learn and adapt based on
320.52,4.32,new data and feedback this allows
323.16,3.72,analytics models to improve their
324.84,4.68,accuracy and performance over time
326.88,5.22,making them more effective in generating
329.52,5.459,valuable insights and predictions
332.1,5.28,and by leveraging AI capabilities in
334.979,4.801,analytics organizations can unlock the
337.38,3.96,full potential of their data gain a
339.78,3.84,competitive advantage and drive
341.34,4.98,data-driven decision making across
343.62,5.1,various domains thus energy between Ai
346.32,5.04,and analytics is revolutionizing how
348.72,5.28,businesses abstract insights from data
351.36,3.96,leading to transformative outcomes and
354.0,3.539,Innovations
355.32,4.56,if you are watching this I believe you
357.539,4.321,are either an aspiring data analyst or a
359.88,4.98,professional already now the question of
361.86,4.86,the r is Will AI replace you should I
364.86,4.5,even care to proceed with a career in
366.72,4.5,data analytics don't worry we are here
369.36,4.38,to answer your questions and make things
371.22,3.66,less complicated or we believe we can
373.74,4.739,sort it out
374.88,7.379,now ai is designed to assist humans for
378.479,6.241,example chat Jeopardy bad and Bing the
382.259,5.041,smart AI language models can automate
384.72,5.16,the time consuming tasks such as writing
387.3,5.04,down emails performing data extraction
389.88,5.4,transformation and loading and
392.34,5.88,exploratory analysis and Reporting
395.28,5.28,however in the real time every
398.22,4.68,organization has specifically customized
400.56,6.06,needs and requirements a special set of
402.9,5.94,KRS and kpis to address you may have to
406.62,4.799,understand the business requirements and
408.84,4.5,build the custom dashboards you may have
411.419,5.821,to understand the real-time streaming of
413.34,6.78,data integrate AWS with power bi not
417.24,6.48,just these there are a gazillion tasks
420.12,6.299,that need human intervention and logics
