second,duration,transcript
0.08,2.02,This is my Udemy “Wall of Shame”.
2.1,2.61,"Most of the courses that I started, I never
finished."
4.71,1.21,And that’s Udemy only.
5.92,5.0,"If I start going through all the programming
courses that I did not finish on Youtube,"
10.92,2.27,this video can keep going for hours.
13.19,3.98,"In fact the average completion rate of online
courses stands at around 15%."
17.17,4.119,"That’s because as a beginner, you want to
see fast improvement in your skills and you"
21.289,2.83,"don’t necessarily need to know everything
on the face of the earth."
24.119,4.211,"And many of these courses are purposely made
very long to make you think that you are getting"
28.33,1.0,more value for your money.
29.33,2.11,"But, they don’t provide much value for your
time."
31.44,3.72,"Today, I want to tell you about the top 5
online courses that I have found."
35.16,3.719,"Some of these courses are from renowned universities
like Harvard and Princeton."
38.879,2.45,"These courses are going to help you learn
different skills."
41.329,3.271,"So, you can not just pick one."
44.6,2.97,Let’s do this.
47.57,3.469,"Imagine starting your programming journey
with the same course that a Harvard student"
51.039,3.921,"would take after paying 65,000 dollars for
the first year's tuition."
54.96,1.65,"Sounds unreal, right?"
56.61,4.109,"Well, you can actually do that without paying
a single dollar right from the comfort of"
60.719,1.171,your home.
61.89,3.169,"This course is called CS50 and it’s available
for free on Youtube."
65.059,3.981,"But what makes this course so special that
5 million students have watched it within"
69.04,1.88,the first 6 months of posting on Youtube?
70.92,4.089,"For starters, the course is taught by Professor
David Malan, who has also been called the"
75.009,1.701,"most popular professor at Harvard""."
76.71,2.479,"And let me tell you, this guy knows his stuff."
79.189,3.011,"We have one more course by him in our top
5 list today."
82.2,1.0,"So, stay tuned."
83.2,3.27,"The course is designed in a way that even
beginners can easily follow along."
86.47,3.63,"It starts with the basics of programming using
C, but it's not just about coding."
90.1,4.159,"CS50 teaches you how to think like a programmer,
to break down problems and solve them using"
94.259,1.64,logic and critical thinking.
95.899,2.861,"And the best part about CS50 is the problem
sets."
98.76,3.469,"These are weekly assignments that challenge
you to put what you've learned into practice."
102.229,2.951,"They range from simple tasks like printing
out ""Hello, world!"
105.18,1.67,to building your own search engine.
106.85,3.369,"If you have any doubts about whether you will
be able to learn programming using this course,"
